CustomerID,CustomerName,OrderPriority,Discount,UnitPrice,ShippingCost,ShipMode,CustomerSegment,ProductCategory,ProductSubCategory,ProductContainer,ProductName,ProductBaseMargin,Country,Region,StateorProvince,City,PostalCode,OrderDate,ShipDate,Profit,Quantityorderednew,Sales,OrderID
540,Ruth Lamm,Medium,0.05,204.1,13.99,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",0.37,United States,Central,Illinois,Vernon Hills,60061,23/05/2015,25/05/2015,5924.1123,41,8585.67,91175
2458,Troy Casey,Medium,0.05,12.88,4.59,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,United States,Central,Minnesota,Edina,55410,23/05/2015,25/05/2015,5.98,3,42.35,91286
1814,Albert Tyson,Not Specified,0.09,77.51,4,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,United States,South,Mississippi,Olive Branch,38654,23/05/2015,25/05/2015,-986.524,17,1300.54,90524
1814,Albert Tyson,Not Specified,0,2.88,0.7,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,United States,South,Mississippi,Olive Branch,38654,23/05/2015,25/05/2015,-141.666,13,38.06,90524
2450,Tonya Miller,Not Specified,0.08,4.13,1.17,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 31,0.57,United States,Central,Wisconsin,Janesville,53545,23/05/2015,25/05/2015,-5.54,1,4.21,90322
357,Barbara McNamara,Critical,0.07,124.49,51.94,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,United States,West,Arizona,Kingman,86401,24/05/2015,25/05/2015,1074.44,14,1714.93,91131
885,Malcolm Robertson,Critical,0.06,25.98,14.36,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.6,United States,Central,Texas,Amarillo,79109,24/05/2015,25/05/2015,55.888,41,1033.56,89537
1623,Patrick Adcock,High,0.06,15.01,8.4,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,United States,Central,Indiana,Schererville,46375,24/05/2015,26/05/2015,1.6169,22,333.04,87611
1623,Patrick Adcock,High,0.09,40.48,19.99,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,United States,Central,Indiana,Schererville,46375,24/05/2015,26/05/2015,65.394,12,472.44,87611
1623,Patrick Adcock,High,0.05,12.28,6.13,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Recycled Eldon Regeneration Jumbo File,0.57,United States,Central,Indiana,Schererville,46375,24/05/2015,25/05/2015,1.336,1,18.73,87611
3096,Mike Howard,High,0.08,40.98,7.2,Express Air,Consumer,Office Supplies,Appliances,Small Box,Kensington 6 Outlet SmartSocket Surge Protector,0.6,United States,East,Ohio,Hilliard,43026,24/05/2015,25/05/2015,-16.64,3,119.86,86221
3096,Mike Howard,High,0.08,8.12,2.83,Express Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,United States,East,Ohio,Hilliard,43026,24/05/2015,25/05/2015,-59.73,12,98.77,86221
3096,Mike Howard,High,0.02,262.11,62.74,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bevis Boat-Shaped Conference Table,0.75,United States,East,Ohio,Hilliard,43026,24/05/2015,25/05/2015,-633.441237,9,2495.35,86221
3366,Dana Boyle,Low,0.1,80.97,33.6,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,0.37,United States,East,Ohio,Troy,45373,24/05/2015,29/05/2015,66.22,11,837.57,90501
3366,Dana Boyle,Low,0.02,6.48,5.11,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 231,0.37,United States,East,Ohio,Troy,45373,24/05/2015,28/05/2015,-23.53,8,56.22,90501
1450,Veronica Peck,Medium,0.1,218.08,18.06,Express Air,Consumer,Furniture,Chairs & Chairmats,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,United States,West,California,South Lake Tahoe,96150,24/05/2015,25/05/2015,1318.83,12,2366.51,86735
2422,Arlene Wiggins Dalton,Not Specified,0.05,150.98,43.71,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Airflow Leather Mesh Back Chair, Black",0.55,United States,Central,Texas,Huntsville,77340,24/05/2015,25/05/2015,650.3,12,1857.08,89053
3063,Ann Steele,Not Specified,0.03,20.99,0.99,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory25,0.57,United States,West,Washington,Kirkland,98034,24/05/2015,26/05/2015,4.1822,9,158.87,88449
444,Thelma Abrams,Critical,0,7.59,4,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,United States,Central,Illinois,Urbana,61801,25/05/2015,28/05/2015,86.438,43,355.92,88085
526,April Hu,High,0.09,17.98,8.51,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,United States,West,Arizona,Mesa,85204,25/05/2015,27/05/2015,-6.612,12,211.13,90026
1008,Priscilla Frank,High,0.01,3.15,0.49,Regular Air,Home Office,Office Supplies,Labels,Small Box,Self-Adhesive Removable Labels,0.37,United States,East,Maine,Gorham,4038,25/05/2015,27/05/2015,17.5053,8,25.37,88371
744,Joy Maxwell,Low,0.09,125.99,8.99,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,SC7868i,0.55,United States,West,Arizona,Oro Valley,85737,25/05/2015,02/06/2015,916.6806,20,2104.99,87727
3287,Mary Norman,Low,0.08,30.56,2.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,United States,West,California,Granite Bay,95746,25/05/2015,27/05/2015,352.8798,17,511.42,89897
827,Sheryl Marsh,Medium,0.01,6.98,1.6,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",0.38,United States,Central,Texas,Amarillo,79109,25/05/2015,26/05/2015,0.346,3,21.93,89259
1237,Eva Simpson,Medium,0.05,300.98,13.99,Regular Air,Corporate,Technology,Office Machines,Medium Box,Polycom VoiceStation 100,0.39,United States,Central,Texas,Carrollton,75007,25/05/2015,26/05/2015,3985.3089,20,5775.81,86077
1237,Eva Simpson,Medium,0.04,205.99,5,Express Air,Corporate,Technology,Telephones and Communication,Small Box,Phone 918,0.59,United States,Central,Texas,Carrollton,75007,25/05/2015,26/05/2015,13.9568,11,1878.24,86077
1472,Tommy Ellis Ritchie,Medium,0.05,20.27,3.99,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,United States,East,Ohio,Westlake,44145,25/05/2015,26/05/2015,309.254,30,621.56,87079
2339,Gordon Boswell,Medium,0.05,11.58,6.97,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,United States,Central,Texas,Cloverleaf,77015,25/05/2015,28/05/2015,2.806,6,73.96,91482
2652,Brenda Ross,Medium,0.06,47.9,5.86,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,West,California,Bakersfield,93309,25/05/2015,27/05/2015,21.78,2,94.2,89361
129,Kara Allison,Not Specified,0.07,15.74,1.39,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",0.4,United States,Central,Illinois,Alton,62002,25/05/2015,26/05/2015,149.8887,14,217.23,86694
1054,Keith R Atkinson,Not Specified,0.03,5.44,7.46,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Custom Binder Spines & Labels,0.36,United States,West,Arizona,Surprise,85374,25/05/2015,27/05/2015,-51.704,4,26.31,90069
1054,Keith R Atkinson,Not Specified,0.08,26.38,5.58,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1883,0.39,United States,West,Arizona,Surprise,85374,25/05/2015,26/05/2015,144.7482,8,209.78,90069
1054,Keith R Atkinson,Not Specified,0.06,20.99,2.5,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,United States,West,Arizona,Surprise,85374,25/05/2015,27/05/2015,-112.189,1,17.83,90069
2391,Jacob McNeill,Not Specified,0.06,4.77,2.39,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",0.72,United States,East,New York,Oceanside,11572,25/05/2015,26/05/2015,-45.64,9,42.46,91122
2391,Jacob McNeill,Not Specified,0.1,27.18,8.23,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",0.38,United States,East,New York,Oceanside,11572,25/05/2015,27/05/2015,204.49,12,314.06,91122
2868,Eugene Clayton,Not Specified,0.08,15.99,13.18,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,United States,West,Washington,Edmonds,98026,25/05/2015,27/05/2015,-66.585,4,66.02,85828
2266,Brandon Beach,Critical,0.02,11.33,6.12,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.42,United States,Central,Missouri,Kirkwood,63122,26/05/2015,28/05/2015,-14.52,3,35.35,86610
2266,Brandon Beach,Critical,0.01,15.67,1.39,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,United States,Central,Missouri,Kirkwood,63122,26/05/2015,27/05/2015,171.2649,16,248.21,86610
2928,Leslie Woodard,Critical,0.02,5.58,2.99,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Heavy-Duty EZD ™ Binder With Locking Rings,0.37,United States,South,South Carolina,Charleston,29418,26/05/2015,28/05/2015,689.328,42,236.83,90218
2928,Leslie Woodard,Critical,0.02,54.1,19.99,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Desktop 3-Pocket Hot File®,0.59,United States,South,South Carolina,Charleston,29418,26/05/2015,27/05/2015,-33.586,36,1944.87,90218
2941,Leah Pollock,Critical,0.05,2.62,0.8,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,United States,East,New Jersey,Morristown,7960,26/05/2015,27/05/2015,12.71,8,21.41,87618
241,Amy Ellis Holder,Low,0.01,5.94,9.92,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,United States,West,Colorado,Grand Junction,81503,26/05/2015,02/06/2015,-256.519,13,79.93,90480
241,Amy Ellis Holder,Low,0.02,125.99,3,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,270c,0.59,United States,West,Colorado,Grand Junction,81503,26/05/2015,26/05/2015,398.358,8,873.18,90480
451,Joyce Murray,Critical,0.04,37.7,2.99,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,0.35,United States,West,California,Los Altos,94024,27/05/2015,28/05/2015,299.6739,12,434.31,86012
452,Leslie Rowland,Critical,0.01,55.99,5,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,United States,West,California,Los Banos,93635,27/05/2015,28/05/2015,-235.895,1,51.83,86012
865,Dana Burgess,Critical,0.03,14.2,5.3,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,United States,Central,Indiana,East Chicago,46312,27/05/2015,28/05/2015,122.21,18,267.2,90674
370,Sam Oh,Not Specified,0.02,20.99,4.81,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,United States,East,Maine,Lewiston,4240,27/05/2015,29/05/2015,49.788,15,266.39,90291
371,Roberta Mullins Peters,Not Specified,0.05,5.4,7.78,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,East,Massachusetts,Everett,2149,27/05/2015,29/05/2015,-132.6295,9,51.82,90291
250,Brenda Nelson Blanchard,Critical,0.02,2.58,1.3,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,DIXON Oriole® Pencils,0.59,United States,Central,Minnesota,Richfield,55423,28/05/2015,29/05/2015,1.108,39,109.74,87214
250,Brenda Nelson Blanchard,Critical,0.02,65.99,3.9,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,United States,Central,Minnesota,Richfield,55423,28/05/2015,29/05/2015,1061.379,27,1543.55,87214
3011,Tammy Raynor,Critical,0.03,5.98,5.35,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1947,0.4,United States,East,Massachusetts,Boston,2113,28/05/2015,29/05/2015,-23.5,16,107.08,56486
3154,Faye Manning,Critical,0.03,17.7,9.47,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Portfile® Personal File Boxes,0.59,United States,South,Florida,Saint Petersburg,33710,28/05/2015,30/05/2015,28.1826,11,201.77,86900
1627,Aaron Day,High,0.06,43.57,16.36,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Trav-L-File Heavy-Duty Shuttle II, Black",0.55,United States,South,Tennessee,Greeneville,37743,28/05/2015,30/05/2015,-38.808,17,710.16,90602
2765,Tracy Schultz,Low,0.03,5.85,2.27,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,United States,East,New Jersey,Lindenwold,8021,28/05/2015,30/05/2015,-5.08,7,41.4,90725
15,Timothy Reese,Medium,0.01,35.94,6.66,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,East,New York,Smithtown,11787,28/05/2015,28/05/2015,261.8757,10,379.53,86839
2709,Stanley Steele,Medium,0.07,60.97,4.5,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,United States,East,Maryland,Ellicott City,21042,28/05/2015,30/05/2015,-41.77,1,57.84,89240
2709,Stanley Steele,Medium,0,90.98,56.2,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,0.74,United States,East,Maryland,Ellicott City,21042,28/05/2015,30/05/2015,-1014.11,15,1425.71,89240
3206,Dana Rankin,Not Specified,0.05,35.44,5.09,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,West,Idaho,Twin Falls,83301,28/05/2015,29/05/2015,553.3317,23,801.93,87935
663,Hilda Bennett,Critical,0.02,14.58,7.4,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,DAX Clear Channel Poster Frame,0.48,United States,East,Ohio,Steubenville,43952,29/05/2015,01/06/2015,10.802,17,261.34,90922
1026,Eugene Kerr,High,0.1,5.98,3.85,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",0.68,United States,East,New York,Central Islip,11722,29/05/2015,30/05/2015,18.922,26,151.55,89008
1026,Eugene Kerr,High,0.07,2.61,0.5,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 494,0.39,United States,East,New York,Central Islip,11722,29/05/2015,01/06/2015,39.3507,22,57.03,89008
1713,Rosemary Stark,High,0.01,23.99,6.3,Regular Air,Corporate,Technology,Office Machines,Medium Box,TI 36X Solar Scientific Calculator,0.38,United States,South,Georgia,Newnan,30265,29/05/2015,31/05/2015,-6.202,11,284.39,87748
2670,Yvonne Mann,High,0.05,165.2,19.99,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,United States,West,California,Los Angeles,90049,29/05/2015,29/05/2015,2008.71,167,27587.55,37924
2670,Yvonne Mann,High,0.09,17.99,8.65,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,Model L Table or Wall-Mount Pencil Sharpener,0.57,United States,West,California,Los Angeles,90049,29/05/2015,29/05/2015,-80.53,71,1191.58,37924
2671,Lloyd Fuller,High,0.05,165.2,19.99,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,United States,South,Tennessee,Brentwood,37027,29/05/2015,29/05/2015,-48.958,42,6938.19,90551
759,Bernice F Day,Low,0,20.99,3.3,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory39,0.81,United States,Central,Illinois,Quincy,62301,29/05/2015,05/06/2015,-92.961,5,92.96,86639
649,Roger Meyer,Medium,0.02,3.78,0.71,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulldog Clip,0.39,United States,Central,Illinois,Buffalo Grove,60089,29/05/2015,30/05/2015,106.7499,40,154.71,91366
2393,Debbie Dillon,Medium,0.02,6.48,7.91,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 216,0.37,United States,South,Georgia,Roswell,30076,29/05/2015,31/05/2015,-1191.526,2,16.5,86950
1060,Gene Gilliam,Low,0.07,6.3,0.5,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 51,0.39,United States,South,Georgia,Atlanta,30318,30/05/2015,30/05/2015,4.1674,20,121.87,57061
1062,Willie Robinson,Low,0.04,22.38,15.1,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,East,New York,Coram,11727,30/05/2015,07/06/2015,16.0218,18,403.53,91355
1062,Willie Robinson,Low,0.06,17.78,5.03,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Seth Thomas 13 1/2"" Wall Clock",0.54,United States,East,New York,Coram,11727,30/05/2015,02/06/2015,38.0673,3,55.17,91355
1934,Scott Moore,Low,0.04,180.98,30,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,0.69,United States,Central,Texas,Georgetown,78626,30/05/2015,30/05/2015,52.988,3,561.65,86688
1935,Diana Coble Hubbard,Low,0.06,3.25,49,Regular Air,Home Office,Office Supplies,Appliances,Large Box,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.56,United States,Central,Texas,Grand Prairie,75051,30/05/2015,05/06/2015,10.508,2,55.6,86688
1935,Diana Coble Hubbard,Low,0.01,110.98,13.99,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0.69,United States,Central,Texas,Grand Prairie,75051,30/05/2015,04/06/2015,1448.7309,19,2099.61,86688
1935,Diana Coble Hubbard,Low,0.05,3.95,2,Express Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,0.53,United States,Central,Texas,Grand Prairie,75051,30/05/2015,07/06/2015,1.004,23,96.6,86688
2980,Joanna Kenney,Low,0.04,2.88,1.01,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford Colorific Colored Pencils, 12/Box",0.55,United States,East,Ohio,Sandusky,44870,30/05/2015,04/06/2015,15.246,39,111.92,86548
3124,Neil Barbee,Not Specified,0.05,120.98,9.07,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,0.35,United States,Central,Illinois,Moline,61265,30/05/2015,31/05/2015,881.0472,11,1276.88,87286
1802,Jack Morse,Critical,0.04,3.68,1.32,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,United States,South,Florida,Dunedin,34698,01/06/2015,02/06/2015,300.9258,11,41.29,91543
2817,Paul W French,High,0.05,4.71,0.7,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,0.8,United States,East,Ohio,Newark,43055,01/06/2015,02/06/2015,-2.376,2,12.16,89743
2817,Paul W French,High,0.04,55.99,1.25,Express Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory32,0.35,United States,East,Ohio,Newark,43055,01/06/2015,02/06/2015,-18.3216,3,147.56,89743
3069,Tiffany Merrill,High,0.03,120.98,30,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,0.64,United States,Central,Minnesota,Oakdale,55128,01/06/2015,03/06/2015,638.028,15,1894.45,88191
3069,Tiffany Merrill,High,0.01,15.68,3.73,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,United States,Central,Minnesota,Oakdale,55128,01/06/2015,03/06/2015,138.4968,12,200.72,88191
3141,Jerome McIntosh,Low,0.09,6.84,8.37,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.58,United States,Central,Texas,Pasadena,77506,01/06/2015,08/06/2015,-88.585,13,87.1,86369
3141,Jerome McIntosh,Low,0.07,48.91,35,Express Air,Consumer,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,United States,Central,Texas,Pasadena,77506,01/06/2015,03/06/2015,-485.68,15,736.86,86369
2737,Rachel Bates,Medium,0.03,15.31,8.78,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,0.57,United States,East,Vermont,Rutland,5701,01/06/2015,02/06/2015,-57.56,12,194.08,89019
2828,Monica Howard,Medium,0.07,39.48,1.99,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,United States,West,California,El Centro,92243,01/06/2015,02/06/2015,322.2507,12,467.03,87721
797,Eileen Riddle,Not Specified,0.04,9.11,2.25,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,0.52,United States,West,Utah,Roy,84067,01/06/2015,04/06/2015,-3.496,2,18.59,86868
797,Eileen Riddle,Not Specified,0.07,64.65,35,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,United States,West,Utah,Roy,84067,01/06/2015,03/06/2015,-717.072,13,834.08,86868
1556,Carol Wood,Not Specified,0.06,2.89,0.99,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 482,0.38,United States,South,Virginia,Alexandria,22304,01/06/2015,03/06/2015,-2.0097,6,16.67,87425
1556,Carol Wood,Not Specified,0.08,22.84,11.54,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1964,0.39,United States,South,Virginia,Alexandria,22304,01/06/2015,03/06/2015,-477.372,9,195.16,87425
1690,Neil Bailey,Not Specified,0.09,95.43,19.99,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,United States,East,Pennsylvania,Harrisburg,17112,01/06/2015,02/06/2015,-143.235,22,2053.6,91078
2443,Danny Richmond,Not Specified,0.06,2.28,5.2,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",0.41,United States,South,Florida,Miami,33142,01/06/2015,03/06/2015,-2002.6314,13,30.47,89301
142,Brooke Weeks Taylor,Critical,0.03,22.84,11.54,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1964,0.39,United States,East,Connecticut,Ansonia,6401,02/06/2015,03/06/2015,91.956,13,312.59,91087
144,Marguerite Moss,Critical,0.05,10.98,3.37,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,United States,East,Massachusetts,Yarmouth,2664,02/06/2015,03/06/2015,-2.544,6,64.4,91087
1461,Norman Adams,High,0.05,12.95,4.98,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,United States,Central,Indiana,Lafayette,47905,02/06/2015,04/06/2015,134.16825,19,252.36,86397
1997,Harriet Bowman,Low,0,24.92,12.98,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Therm-A-Bind Covers,0.39,United States,South,South Carolina,Hilton Head Island,29915,02/06/2015,02/06/2015,-23.156,1,32.66,90335
2334,Stephanie Hawkins,Low,0.06,3.74,0.94,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Rubber Band Ball,0.83,United States,Central,Wisconsin,Greenfield,53220,02/06/2015,09/06/2015,-7.685,12,44.75,89610
210,Floyd Dale,Medium,0.09,5.4,7.78,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,East,New York,Troy,12180,02/06/2015,02/06/2015,-21.48775,4,27.3,85966
210,Floyd Dale,Medium,0.02,20.28,6.68,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",0.53,United States,East,New York,Troy,12180,02/06/2015,02/06/2015,44.6775,3,64.75,85966
210,Floyd Dale,Medium,0,11.55,2.36,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,East,New York,Troy,12180,02/06/2015,03/06/2015,23.595,5,62.98,85966
211,Anna Wood,Medium,0.05,2.08,2.56,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,0.55,United States,East,New York,Utica,13501,02/06/2015,03/06/2015,-36.25,20,42.29,85966
3374,Jamie Ward,Medium,0.01,179.29,29.21,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",0.76,United States,East,Maryland,Odenton,21113,02/06/2015,04/06/2015,66.36222,8,1487.9,87473
1170,Jessie Houston,Not Specified,0.09,9.78,1.39,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.39,United States,East,Delaware,Newark,19711,02/06/2015,03/06/2015,125.2074,19,181.46,87520
1170,Jessie Houston,Not Specified,0,200.99,8.08,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5125,0.59,United States,East,Delaware,Newark,19711,02/06/2015,04/06/2015,281.5344,6,1076.3,87520
2487,Michelle Bryant Phillips,Not Specified,0.02,136.98,24.49,Express Air,Small Business,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,United States,South,Georgia,Tucker,30084,02/06/2015,03/06/2015,88.56,8,1140.95,91417
1389,Jean Khan,High,0.09,2.61,0.5,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 494,0.39,United States,West,California,Menlo Park,94025,03/06/2015,05/06/2015,29.3802,17,42.58,88729
87,Norman Shields,Low,0.05,161.55,19.99,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,West,California,Vacaville,95687,03/06/2015,08/06/2015,1892.424,19,3127.69,90596
